,accent,spectral_centroid,spectral_bandwidth,spectral_rolloff,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13
5421,España,675.5239368524753,764.4468228764143,1283.2833904109589,-395.64774,182.74974,46.24019,3.378733,20.010271,6.66076,-14.422995,-0.8645315,10.904459,-4.5166454,-10.210607,5.1922593,8.515233
5422,España,584.4993239645638,680.4883267262212,1018.5223509933775,-394.47934,204.48744,50.09839,-1.6257666,17.471567,7.794814,-13.314915,0.68426174,15.017747,-0.27429926,-9.647851,2.7461185,5.8400807
5423,España,613.2365459072702,720.2650814459784,1080.2491359447004,-400.0722,192.73024,46.171917,0.24312037,21.337502,11.224316,-11.805362,-0.6027699,11.7477455,-3.0291123,-10.208098,3.4426713,5.8850875
5424,España,620.4842378633921,738.8114108828879,1113.5625,-390.7172,198.47273,43.326054,-1.6304123,24.37175,13.498692,-13.242416,-2.5431361,10.934559,-4.187085,-11.313035,4.0896554,7.540595
5425,España,690.3464492952705,793.9264478157525,1293.34375,-402.28455,172.50143,45.07358,4.645469,20.61675,8.611548,-12.39413,-1.2138522,10.259314,-3.6012266,-10.111589,3.4932086,7.3956466
5426,España,614.8852783908375,757.6379918356862,1146.09375,-385.11798,177.88286,47.550446,7.276629,24.772015,11.813211,-11.77144,-1.3203816,10.8995905,-3.6919248,-12.219468,0.5516557,5.0027356
5427,España,566.2680790994674,673.9835862589283,1020.2910117878192,-400.40375,192.11339,52.353233,1.8192918,17.219103,10.324123,-8.935427,0.58028126,12.825153,0.65511554,-8.307594,1.356077,4.8222566
5428,España,609.8550709481108,737.2438579355531,1097.560194672131,-392.09128,182.21053,46.403603,4.8782754,25.333363,14.6192465,-9.897596,-1.5737363,9.856522,-3.891139,-11.215495,1.8284745,5.416253
5429,España,662.3760281121153,803.3198600901529,1296.221736348123,-419.616,178.19499,42.670868,-0.61354446,18.6212,10.1313715,-10.226509,0.6768478,12.438668,-1.212254,-7.4571447,6.664186,9.597996
5430,España,603.9461777145134,708.7343144843344,1073.7663557906458,-396.8292,203.96446,45.638752,-2.78503,20.878841,10.423007,-14.217112,-1.6254164,13.43075,-1.4053426,-10.308978,3.3124106,6.6425476
5431,España,656.7999425970664,773.5541172747118,1240.0812619502867,-411.84457,192.44215,45.40061,1.9539928,23.393318,9.865967,-14.362818,-0.3260955,13.399569,-3.1338556,-10.853553,4.4654164,7.6729064
5432,España,637.679974083803,778.8315338176401,1188.6656134401974,-393.87247,176.20222,45.33075,5.4186172,23.101076,10.657129,-11.195289,-0.040494982,10.831005,-3.5728712,-9.371817,3.968982,5.432109
5433,España,600.7074382085169,737.8088642811647,1107.9605728429985,-405.3704,194.23723,45.20651,0.39823255,23.141893,12.520319,-10.75656,1.2755462,12.810243,-4.0782194,-11.305266,4.1374516,7.28479
5434,España,571.8666674222434,681.3894159119754,990.9079724409448,-415.88254,198.88275,50.04591,2.0651217,22.474514,12.134386,-11.63012,-0.5712113,12.676186,-2.296302,-11.620687,0.40332916,3.3457692
5435,España,624.1891643071418,724.0815754245808,1040.6894646365422,-383.32336,190.46538,46.0265,1.7669312,21.608313,8.436829,-15.347402,-2.009255,11.570865,-4.055713,-10.90889,5.1882925,8.770502
5436,España,639.6795290064779,729.8624186045395,1208.794642857143,-394.0764,202.50735,46.77274,-2.1371884,18.608225,7.6753526,-12.84773,1.9069622,12.319087,-6.2063913,-11.430048,6.5635986,9.333241
5437,España,655.3035646779456,719.9953539703396,1120.5870815899582,-402.35687,215.85155,42.799583,-6.9416265,20.853123,8.615036,-16.162985,1.3843218,15.777054,-4.5428305,-12.321312,6.3411655,9.070369
5438,España,698.790079486019,801.8631178363985,1312.194127243067,-388.6739,179.03119,43.887108,4.122016,22.193674,7.320099,-14.441499,1.1285684,13.682638,-4.285801,-11.94954,4.349486,8.088053
5439,España,637.2763380259504,756.4880669756066,1147.7378731343283,-435.908,166.42963,49.986614,4.535663,13.11776,5.7542977,-9.257273,0.19279446,10.993012,0.75545835,-6.4440017,2.5425262,6.03612
5440,España,617.75454159964,724.6032020033173,1108.2719397668393,-399.68674,190.81764,47.13271,1.8400234,21.947,11.242071,-12.2139225,-1.7979983,10.337751,-4.1161275,-11.616526,1.782645,5.7186913
5441,España,608.8787311352178,732.6425345000166,1104.1552947598254,-401.96603,187.1504,46.39946,5.056071,26.379194,13.789085,-12.576786,-3.0709355,11.659167,-0.7695968,-9.977404,1.2049998,4.624699
5442,España,614.558164334651,731.5721710907404,1081.3589082503556,-394.1773,182.27306,48.998344,6.4570465,22.88032,9.504191,-14.300017,-4.0892773,8.35754,-4.5137267,-10.026942,5.016123,9.140403
5443,España,581.8374992413303,640.2047612851599,960.3144171779142,-409.19012,211.54639,51.49209,-2.6679454,19.453135,12.44714,-13.103955,-7.831983,2.93549,-7.770108,-10.65347,4.9113636,8.76323
5444,España,563.7257062255525,670.3965029271558,1001.938439849624,-391.15857,200.34982,53.315716,0.35432056,17.370436,11.173269,-10.032906,-4.1624722,5.494526,-4.9532094,-9.673598,1.8999203,5.980817
5445,España,577.0650887611947,694.295594891096,1005.1448170731708,-404.4889,175.05292,53.716972,7.613342,18.788418,11.726269,-7.6651597,-4.0247617,4.556451,-3.4175508,-8.247707,-0.026711764,2.2873585
5446,España,607.0795803086031,715.6223587945279,1092.4557605421687,-403.95557,182.19362,48.014717,2.3331406,21.718063,15.928749,-8.555962,-7.140667,2.8422658,-3.9845073,-7.2141056,3.8651786,6.9147096
5447,España,523.8074514016635,682.7773195935453,968.7714041095891,-423.13364,201.36873,49.123276,-0.9668868,21.789207,15.106186,-9.793873,-3.0013561,10.435682,0.5449671,-5.974144,4.4338274,5.9700117
5448,España,561.8735455700725,654.8862109557476,967.0991056572379,-358.67606,157.38834,57.28134,10.609253,12.536856,9.138361,-3.8399937,-3.8578548,2.281666,-0.31965563,-2.9484522,2.286414,5.3209696
5449,España,583.7455923151623,687.7459850011064,1024.341323296355,-409.37686,205.38223,48.29043,-1.2277668,22.556288,13.308526,-12.85062,-4.1723423,9.156133,-3.0944762,-9.019312,4.4541464,6.981894
5450,España,567.1705134130309,638.8623583977908,932.3544574873097,-386.4172,191.7943,53.62886,2.5181746,19.077637,14.089149,-9.974305,-10.357828,-0.7407781,-4.927762,-6.8236203,2.292318,4.6890764
5451,España,633.7416576368172,681.0185651756831,1094.3341121495328,-384.25418,185.64784,49.456795,0.96155125,17.303223,10.714045,-11.885195,-9.48124,-0.34015206,-6.7490826,-8.775985,1.7573657,5.4185348
5452,España,551.967949690834,598.2151546151385,915.9660532994924,-368.5612,184.76852,60.263443,6.7022057,14.972181,11.790875,-6.62325,-7.473254,0.39283085,-2.9816933,-6.953932,-1.8179579,2.0245156
5453,España,607.3354272437942,684.4754349506644,1001.2225667938932,-367.03442,176.8976,51.75813,5.6930714,18.51259,11.764666,-9.076738,-7.505874,0.9523267,-4.510918,-6.7637916,2.0768144,3.761321
5454,España,580.715442078523,649.2373383740177,971.3490704500979,-390.707,194.18869,53.023766,-0.09052601,16.724215,12.803354,-10.820987,-10.536574,0.3595273,-3.9405124,-7.5075946,1.9805784,7.7124586
5455,España,621.2857993932603,671.0459044588503,1033.9102250489236,-365.3443,171.89494,55.09768,5.7916193,13.682827,9.9684,-8.356555,-9.9156885,-2.1551769,-4.7007103,-7.5470805,-0.07710281,5.780198
5456,España,1520.2091486538895,1134.383929392603,2559.110237483954,-412.32028,81.10018,-2.5805867,19.746754,15.92313,-5.9537754,2.227303,-7.581976,-10.674949,3.1702049,-5.1983123,-6.42488,1.3787061
5457,España,1179.8901712598854,969.7732328312575,1974.6239143920595,-381.23193,92.4137,4.2979574,15.295933,14.825069,-5.2787623,-1.0416414,-6.7996655,-10.862833,-2.2571135,-6.6974535,-5.651961,0.0472386
5458,España,1018.5088309522466,919.4494416939406,1833.5235252808989,-389.23932,94.43743,0.97402054,24.903704,17.831978,-9.810362,3.458669,-2.0319211,-10.418704,0.4132823,-5.317849,-5.3297453,1.6640143
5459,España,1161.872026260285,1038.0402861412983,2044.1830095307919,-372.90533,125.200516,7.0229278,13.923414,13.479232,-7.076998,0.5039632,-5.7637577,-10.011407,-1.0778431,-7.29637,-4.4807086,0.9325634
5460,España,1221.4277102839362,1124.382750304315,2283.804798578199,-384.79504,109.3517,-4.3502316,19.141897,20.830833,-4.9024086,3.9057734,-5.372891,-11.934912,2.8955383,-2.6617658,-4.171174,2.3336499
5461,España,1156.8358672688262,930.938792036075,1990.1656029929577,-406.63153,103.68638,-13.271096,8.535677,12.233554,-8.101872,4.3041525,-5.4123044,-12.876388,1.9968382,-3.3698199,-5.2263026,0.78781825
5462,España,985.2250921676604,868.7920631159591,1753.4538132137031,-405.15158,98.46847,-9.230218,14.003135,15.063932,-6.53041,5.8921742,-3.8887942,-12.73539,0.37531927,-4.404852,-3.6681097,3.127359
5463,España,706.5185976964724,719.7185305138015,1276.9956683168316,-423.01834,73.64031,0.73217195,10.459777,9.470254,-5.650841,2.2805755,-0.44107533,-5.6785426,-0.60647243,-4.4465995,-3.3563032,1.1653775
5464,España,944.8624674754918,961.2649119265498,1839.773155120482,-392.4027,102.786415,-3.3130784,12.541659,14.588705,-7.921431,-1.0014715,-5.788297,-9.233875,0.2385941,-6.84171,-5.5091457,1.1334795
5465,España,1337.832899848129,921.106544674641,2048.6304674099483,-405.45273,92.97281,7.2707014,15.340869,-0.7633158,-16.627998,5.310072,-3.878031,-16.028988,-2.11759,-2.1009634,-2.0529568,1.3994997
5466,España,1037.1468794045975,899.0737149844556,1864.2907303370787,-416.68805,97.12496,0.6276563,15.137673,14.352234,-7.6939893,0.86206776,-3.9788938,-10.144589,0.2487981,-4.4866056,-6.2569304,0.576888
5467,España,700.930782431809,747.9465621304425,1380.8992346938776,-446.49973,45.271217,-0.36131594,8.63766,9.104188,-1.9372367,1.6809895,-1.2278047,-4.0705347,1.4491589,-1.7244663,-3.4638038,0.19960879
5468,España,1302.8935473324914,1049.9238426481584,2289.181095825427,-376.04578,109.42137,-9.11237,13.538379,10.767733,-13.082365,5.2036514,-1.9423558,-13.119689,-1.5040629,-6.8960958,-4.8866653,3.7720513
5469,España,1092.2036100790253,922.5767241525957,1714.529028436019,-412.15643,93.62363,10.136462,21.26566,7.0565205,-15.683608,-0.75942165,-6.842758,-13.685715,0.41651788,-3.5088496,-5.6404667,0.77808183
5470,España,1348.10691533533,1126.1899081096856,2295.92841276252,-373.14352,119.468445,2.8534992,18.613998,17.675161,-5.1386914,3.5126634,-7.3600993,-13.14034,0.99465454,-5.9847984,-6.2213736,1.494347
5471,España,863.6273592732753,895.0119022548848,1667.0248605947954,-382.1493,110.14007,-6.416067,9.2619095,16.916836,-2.8719993,0.6131087,-9.284986,-12.1927805,1.0236084,-5.471608,-5.392266,1.4867184
5472,España,1285.9639194098243,982.9047881951454,2186.794900722022,-378.0654,92.52747,-8.945524,13.98133,18.417974,-6.0052676,-3.5286958,-12.227805,-12.968567,2.1534545,-5.484945,-8.329544,0.62349397
5473,España,1416.2528848545962,1070.5540477521329,2399.156126806833,-386.2095,99.16413,-2.7718837,16.697119,18.856354,-6.984188,-4.5453978,-12.680219,-15.691317,-0.7828061,-4.238973,-7.065226,-1.9238387
5474,España,1444.6449264447258,1152.5790348252226,2586.7598684210525,-369.56454,113.155106,-7.5339546,15.736723,16.848444,-6.515504,3.696406,-9.554668,-14.727643,4.0188503,-3.6397858,-5.8949294,2.514073
5475,España,1000.8713275654177,866.5016661847741,1717.733503717472,-397.65924,107.83577,-2.4322784,14.505379,15.019578,-5.9677086,2.1017163,-8.320689,-12.647245,0.6479992,-7.136656,-6.005422,2.4082873
5476,España,896.5991373635022,891.6491751749777,1584.6027010050252,-386.62955,115.25315,2.3636198,6.4214263,9.101499,-6.114863,0.6254502,-8.475192,-12.816015,-0.34390622,-6.1052947,-6.1632442,2.3125787
5477,España,876.2210895338981,838.3139753001387,1502.0398534635879,-403.58957,116.64698,0.82911026,10.514224,10.148834,-6.5063877,3.5424743,-7.8167896,-12.600751,0.58530533,-7.8394527,-6.677564,2.7694383
5478,España,1349.761835600745,991.9897641475537,2161.4925986842104,-388.96228,124.42298,-9.121984,9.377503,11.967052,-7.842324,4.18344,-10.129772,-15.680462,3.1487515,-4.6430078,-5.769967,2.1011913
5479,España,1006.1696627426516,844.9549842493282,1799.0363261421319,-392.89832,92.81508,-6.0361032,10.667623,12.419082,-6.787599,0.9152973,-7.2565355,-11.088633,2.5268345,-3.1285806,-5.645855,0.40174502
5480,España,1357.3393068551939,1099.2125864152656,2287.8660987748854,-367.64084,117.44243,-4.701278,16.213688,15.069046,-7.934204,3.7684941,-9.911005,-16.013403,2.7506676,-5.0441303,-7.0098667,2.0683348
5481,España,1376.0236468326275,1031.8125170312364,2285.7029665314403,-364.8466,118.05925,-6.1474843,9.455577,14.055738,-4.5999556,2.61475,-10.95515,-14.684786,2.3721774,-4.9399056,-5.6684,2.056096
5482,España,981.3105634671298,808.548367083325,1730.305631868132,-375.84708,100.74993,-12.097764,5.6089277,11.386035,-6.327344,3.238662,-6.694234,-13.940109,0.055111997,-3.2040143,-3.796466,1.9593756
5483,España,1211.9497588296288,952.9374150018787,2043.8768909235669,-359.20367,114.53944,-9.367591,11.133985,14.140553,-8.224835,1.3578281,-10.064256,-15.421641,1.1987461,-4.8106995,-5.939934,0.21085586
5484,España,1358.6758088210477,1070.9636414620286,2353.350360576923,-368.61758,111.936676,-10.927535,8.205582,15.0883,-5.232562,2.225872,-10.424921,-15.56407,3.9288714,-2.2972732,-8.166827,0.0057375394
5485,España,1538.042555086588,1235.7634132941635,2715.448943661972,-373.0163,116.216644,-3.0508857,15.608684,15.650815,-8.461351,2.0490606,-7.8466563,-14.364184,2.1043234,-4.3578877,-7.3941236,1.4292133
5486,España,1608.1658296979879,1213.4723796546018,2769.5200573065904,-358.62894,112.33551,-5.319327,16.360422,16.561396,-8.834811,2.2909517,-7.4593773,-14.911684,2.3881116,-3.4025025,-8.092264,0.5646689
5487,España,1194.7628246094803,980.0572747499455,2149.356617647059,-393.8543,96.94693,-4.943486,13.069769,13.067109,-8.330607,1.9256489,-5.695277,-12.845962,0.19262074,-3.4963799,-5.1153693,0.8563611
5488,España,1469.6882352639473,1287.0932022534582,2638.2628294036062,-366.0033,114.558495,-5.8055463,12.052157,15.904527,-6.3419633,1.5082746,-8.484787,-12.830922,3.0085459,-4.9216585,-7.242174,2.0943825
5489,España,1169.5327563729008,1037.0279263784626,2047.753193430657,-378.6414,100.8437,-0.59320253,9.01779,10.631333,-6.489248,1.0435722,-6.609228,-11.786995,0.0017550503,-4.4596357,-5.3051653,0.89848053
5490,España,1449.3674903602607,1175.689723860567,2502.164373814042,-360.00018,120.948364,-10.606773,11.945691,15.68462,-8.500295,1.4258302,-12.523312,-19.041672,2.2445033,-3.5886364,-7.5885577,1.1506903
5491,España,1754.337127638324,1269.601620871589,2963.4495578778137,-355.1245,112.00696,-7.414316,10.297716,13.104637,-7.4791846,1.3192064,-11.061568,-14.722258,4.792742,-3.2687073,-8.042903,1.2223108
5492,España,1314.9107429478202,1128.3506115302014,2345.460032188841,-372.20642,104.01479,-4.070723,7.9221106,12.7924595,-5.3621297,0.17374247,-9.0278845,-13.6564865,1.0316873,-3.275849,-6.89102,0.29862148
5493,España,1454.2607514069664,1176.6079956894641,2628.898326572008,-375.8125,112.963524,-13.839297,9.031363,14.8796835,-9.061294,0.3080198,-11.0313835,-18.30525,1.5923437,-1.1601353,-5.900139,-0.34462082
5494,España,1270.265708129933,1111.1275288719448,2237.5252016129034,-360.764,127.55214,-12.409339,9.554149,18.272568,-7.454473,0.5372874,-9.403167,-16.643602,0.63458526,-3.8692882,-6.717451,1.2974482
5495,España,1609.4593896233566,1051.3819140506255,2518.205109699769,-389.55975,97.76642,-1.3517283,22.181286,0.003943181,-20.075788,8.217071,-10.593116,-20.783945,5.411912,-1.5941366,-7.033556,0.98177755
5496,España,1025.2934603781202,910.1563764910271,1669.6452521459228,-379.82755,106.18327,7.918408,15.801511,0.6495005,-19.650345,1.1345644,-6.284678,-17.055992,-1.9207524,-4.855547,-6.35607,2.0564935
5497,España,1661.8395096818128,1188.0387103569014,2657.1875,-379.95883,105.10462,-4.78387,24.718573,19.725111,-12.097615,-2.8143733,-14.9648695,-17.945927,4.67052,-6.422465,-12.028414,3.3278747
5498,España,1388.3956140225027,1083.6088538246208,2356.628289473684,-390.56955,98.41622,-9.649492,18.385124,17.335512,-11.092212,-2.9296613,-13.76351,-15.326384,6.225087,-4.7646947,-11.237146,3.1270964
5499,España,2444.234440726029,1726.8577329077948,4208.9263613861385,-458.592,91.9524,-10.626105,17.612112,13.880455,-16.439468,-5.344422,-6.2980723,-9.899292,-1.2500416,-4.39722,-1.1984352,-2.013371
5500,España,2313.764100433114,1676.2637790366564,3994.0117385786803,-493.66458,113.61708,-18.560192,24.33666,18.80437,-18.461031,-0.28219154,-3.4425545,-9.275561,-0.47883177,-6.85996,-0.41132048,-1.7787807
5501,España,2547.225315367182,1666.9870941258475,4181.214217557252,-468.9531,103.504486,-15.794845,30.00305,17.202875,-18.793886,1.3687071,-6.579045,-13.223837,-3.9441123,-9.023887,1.0695825,-1.5988356
5502,España,1810.5984305356212,1400.3575128578173,3126.850637181409,-432.46683,120.04423,7.1931353,4.6681395,10.704658,-15.492492,-17.316696,-4.857991,-4.186102,-8.277006,-7.2524786,-3.0495741,-8.222323
5503,España,1643.8282920115582,1355.59729753986,2848.3897379912664,-418.45325,118.428764,14.2557125,5.0650167,6.6095066,-16.174807,-17.498652,-8.23224,-7.7534285,-8.813637,-8.073453,-5.902879,-8.473922
5504,España,1866.8889637868745,1411.7324851767535,3172.478693181818,-450.73654,125.95347,-1.9886444,0.3237164,6.6416593,-15.012231,-9.346415,-4.1354723,-8.142689,-7.6396675,-5.610312,-0.6944362,-6.7284513
5505,España,1975.2865895591685,1615.8086429222387,3566.8996710526317,-432.96442,117.76464,-3.9618182,28.606165,26.395895,-16.426569,-12.979606,-10.220669,-9.295805,-0.72953564,-4.7211556,-2.7670531,-4.025662
5506,España,1847.7107638538791,1476.4473145864401,3170.5808320668693,-436.4829,99.91518,16.429026,12.822372,12.348334,-11.348413,-16.066824,-8.19662,-5.417229,-8.597865,-10.588097,-5.9826818,-7.6240897
5507,España,2403.459513696808,1623.6181318070956,3969.1722972972975,-465.87415,86.231804,3.0521362,19.825129,9.180538,-16.07002,-4.55266,-5.007194,-8.413414,-3.771978,-9.303618,-5.8780274,-4.165634
5508,España,1920.2172391428917,1482.5221260231467,3218.380789224953,-443.65662,117.93381,4.631003,20.318134,12.839445,-18.580807,-9.03678,-5.9217825,-8.605903,-7.2640743,-13.078912,-6.560631,-5.173914
5509,España,2255.153844147245,1723.022178110452,4072.016289893617,-436.52353,120.304054,-16.88321,36.172203,27.753977,-23.087345,-4.768018,-5.6969066,-14.648255,-0.9843901,-7.3513064,-8.827205,-3.04571
5510,España,2159.6968779971776,1643.821428362325,3815.109025186567,-410.40475,109.43406,-4.478437,23.409956,9.820245,-34.736088,-13.343597,-0.45934346,-14.986478,-11.651105,-3.7411728,-3.3816037,-8.887867
5511,España,2117.9985920827653,1658.8795708532323,3784.086587221095,-403.2633,108.19849,-4.7243896,24.835497,18.437712,-20.961948,-10.502115,-10.3461075,-16.460836,-3.8903146,-6.0759687,-8.534713,-4.1248183
5512,España,2352.8044705961343,1669.9599372556618,4065.565861553785,-431.67648,85.19049,-1.4469677,5.4311056,4.868556,-14.490726,-9.135315,-5.8324065,-5.915935,-3.56625,-6.8860893,-3.3493562,-3.7757328
5513,España,1844.2596276537552,1468.6013499697299,3047.6894305019305,-429.9136,116.41595,6.6458306,20.988949,8.419962,-30.22186,-13.114073,-4.0354123,-18.283152,-10.355344,0.7106304,-2.028705,-9.766835
5514,España,2158.020152854762,1645.7652022780228,3632.9097510373444,-450.72562,94.00934,9.712326,21.293283,6.0259824,-22.43501,-4.234328,-0.14784311,-12.607002,-7.0870385,-2.556154,-1.8034965,-5.346694
5515,España,1870.1083882770788,1537.7673497701605,3296.492866847826,-411.60263,117.492516,7.6189823,20.85947,9.986109,-24.618086,-6.5054255,-1.7586147,-18.349237,-7.573264,-0.08102727,-11.147417,-14.682823
